smiles_aromatic,smiles_kekulized,nb_atoms,sw_filter_chembl,sw_filter_zinc,nb_unknown_gcf_chembl,nb_unknown_ecfp_chembl,nb_unknown_gcf_chembl_zinc,nb_unknown_ecfp_chembl_zinc
CC(=O)OCCC(C)N(C)C,CC(=O)OCCC(C)N(C)C,11,1.0,1.0,0,0,0,0
CC=CC=CCOC(=O)C(C)C,CC=CC=CCOC(=O)C(C)C,12,1.0,1.0,0,0,0,0
CN=c1ccsn1C,CN=C1C=CSN1C,8,1.0,1.0,0,0,0,0
CNCc1cc(=O)c(O)co1,CNCC1=CC(=O)C(O)=CO1,11,1.0,1.0,0,0,0,0
C=C(C)CS(=O)(=O)O,C=C(C)CS(=O)(=O)O,8,1.0,1.0,0,0,0,0
NC1C=CCCC1C(=O)O,NC1C=CCCC1C(=O)O,10,1.0,1.0,0,0,0,0
CN(C)CCCC1CSSC1,CN(C)CCCC1CSSC1,11,1.0,1.0,0,0,0,0
COc1ccc(N)c(OC)c1,COC1=CC=C(N)C(OC)=C1,11,1.0,1.0,0,0,0,0
CCC(N)c1ccccc1,CCC(N)C1=CC=CC=C1,10,1.0,1.0,0,0,0,0
CC(C)SCCNCCCN,CC(C)SCCNCCCN,11,1.0,1.0,0,0,0,0
Cc1cc(=N)sn1C,CC1=CC(=N)SN1C,8,1.0,1.0,0,0,0,0
O=C(O)C1CCCN1C(=S)S,O=C(O)C1CCCN1C(=S)S,11,1.0,1.0,0,0,0,0
CN=C(NC)SCCC(=O)O,CN=C(NC)SCCC(=O)O,11,1.0,1.0,0,0,0,0
CNC(C)Cc1ccccc1O,CNC(C)CC1=CC=CC=C1O,12,1.0,1.0,0,0,0,0
Oc1nnc(C2CCCNC2)o1,OC1=NN=C(C2CCCNC2)O1,12,1.0,1.0,0,0,0,0
NC(=O)C1CO1,NC(=O)C1CO1,6,1.0,1.0,0,0,0,0
CC(CO)(CO)C(=O)O,CC(CO)(CO)C(=O)O,9,1.0,1.0,0,0,0,0
CC(C)=CCCC(C)=CC#N,CC(C)=CCCC(C)=CC#N,11,1.0,1.0,0,0,0,0
CC(=O)OC(C)c1ccccc1,CC(=O)OC(C)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CC1CC(O)CC(C)(C)C1,CC1CC(O)CC(C)(C)C1,10,1.0,1.0,0,0,0,0
C=CCC(CC)(CC)C(N)=O,C=CCC(CC)(CC)C(N)=O,11,1.0,1.0,0,0,0,0
CC(NO)C(C)(C)NO,CC(NO)C(C)(C)NO,9,1.0,1.0,0,0,0,0
N=C(N)NCCCSC(=N)N,N=C(N)NCCCSC(=N)N,11,1.0,1.0,0,0,0,0
CCC(C)CCC(=O)O,CCC(C)CCC(=O)O,9,1.0,1.0,0,0,0,0
CN(C)CCOCCOC(=S)S,CN(C)CCOCCOC(=S)S,12,1.0,1.0,0,0,0,0
CC(C(=O)O)N1CCCCC1,CC(C(=O)O)N1CCCCC1,11,1.0,1.0,0,0,0,0
NC(=Nc1ccc(N)cc1)NO,NC1=CC=C(N=C(N)NO)C=C1,12,1.0,1.0,0,0,0,0
O=C(O)C1CCCc2[nH]cnc21,O=C(O)C1CCCC2=C1N=CN2,12,1.0,1.0,0,0,0,0
C=C(C#N)C(=O)OCCCC,C=C(C#N)C(=O)OCCCC,11,1.0,1.0,0,0,0,0
CC(=O)OC(C)(C)C,CC(=O)OC(C)(C)C,8,1.0,1.0,0,0,0,0
CC1C(=O)CCN(C(C)C)C1C,CC1C(=O)CCN(C(C)C)C1C,12,1.0,1.0,0,0,0,0
OC1CCN2CCCC12,OC1CCN2CCCC12,9,1.0,1.0,0,0,0,0
CCCC(N)CC(=O)O,CCCC(N)CC(=O)O,9,1.0,1.0,0,0,0,0
CC(S)C(C)S,CC(S)C(C)S,6,1.0,1.0,0,0,0,0
CCC1(N)CC1c1ccccc1,CCC1(N)CC1C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
O=C(O)CCC(=O)C1CO1,O=C(O)CCC(=O)C1CO1,10,1.0,1.0,0,0,0,0
CC(C)(O)CCc1ccccc1,CC(C)(O)CCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CNCCc1c(C)n[nH]c1C,CNCCC1=C(C)NN=C1C,11,1.0,1.0,0,0,0,0
NC(C(=O)O)C1CCCN1,NC(C(=O)O)C1CCCN1,10,1.0,1.0,0,0,0,0
CCc1ccccc1N,CCC1=CC=CC=C1N,9,1.0,1.0,0,0,0,0
CCC(Cc1ccccc1)NC,CCC(CC1=CC=CC=C1)NC,12,1.0,1.0,0,0,0,0
C=Cc1ccc(OC(C)=O)cc1,C=CC1=CC=C(OC(C)=O)C=C1,12,1.0,1.0,0,0,0,0
O=C(O)c1cc(C(=O)O)[nH]n1,O=C(O)C1=CC(C(=O)O)=NN1,11,1.0,1.0,0,0,0,0
N=C(N)Nc1ccc(N)cn1,N=C(N)NC1=CC=C(N)C=N1,11,1.0,1.0,0,0,0,0
NC1CCCc2ncccc21,NC1CCCC2=NC=CC=C21,11,1.0,1.0,0,0,0,0
CCC(C)(CCC(C)C)C(=O)O,CCC(C)(CCC(C)C)C(=O)O,12,1.0,1.0,0,0,0,0
CNC(=N)NCC1CCOC1,CNC(=N)NCC1CCOC1,11,1.0,1.0,0,0,0,0
CN=C(N)NCCc1c[nH]cn1,CN=C(N)NCCC1=CNC=N1,12,1.0,1.0,0,0,0,0
CC(C)(C)C1CCCCC1O,CC(C)(C)C1CCCCC1O,11,1.0,1.0,0,0,0,0
CCOC(=O)C=CC(=O)O,CCOC(=O)C=CC(=O)O,10,1.0,1.0,0,0,0,0
CCCC(C(=O)O)C(=O)CC,CCCC(C(=O)O)C(=O)CC,11,1.0,1.0,0,0,0,0
CN(C)CCC1CN=C(N)N1,CN(C)CCC1CN=C(N)N1,11,1.0,1.0,0,0,0,0
CC=CC(=O)O,CC=CC(=O)O,6,1.0,1.0,0,0,0,0
CN1CC23CC4CC2(CC4C3)C1,CN1CC23CC4CC2(CC4C3)C1,12,1.0,1.0,0,0,0,0
NC1=NC2(CCCO2)CCS1,NC1=NC2(CCCO2)CCS1,11,1.0,1.0,0,0,0,0
CC(N)(CF)C(=O)O,CC(N)(CF)C(=O)O,8,1.0,1.0,0,0,0,0
CC(=NN=C(N)N)C(=O)O,CC(=NN=C(N)N)C(=O)O,10,1.0,1.0,0,0,0,0
CCCCN=C(N)NC,CCCCN=C(N)NC,9,1.0,1.0,0,0,0,0
NC(CS)CCSO,NC(CS)CCSO,8,1.0,1.0,0,0,0,0
C1=CCC=C1,C1=CCC=C1,5,1.0,1.0,0,0,0,0
NCC(N)CCCCCC(=O)O,NCC(N)CCCCCC(=O)O,12,1.0,1.0,0,0,0,0
O=C(O)CCCCCC(=O)O,O=C(O)CCCCCC(=O)O,11,1.0,1.0,0,0,0,0
NCc1cccc(O)c1O,NCC1=CC=CC(O)=C1O,10,1.0,1.0,0,0,0,0
O=C(O)CCCc1ncc[nH]1,O=C(O)CCCC1=NC=CN1,11,1.0,1.0,0,0,0,0
CCCOC(=S)n1ccnc1,CCCOC(=S)N1C=CN=C1,11,1.0,1.0,0,0,0,0
Cc1cccc2c1N=C(N)NC2,CC1=CC=CC2=C1N=C(N)NC2,12,1.0,1.0,0,0,0,0
S=C(S)NCCc1ccccc1,S=C(S)NCCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CCC(CO)CO,CCC(CO)CO,7,1.0,1.0,0,0,0,0
CC(=O)NCCC1CN=C(N)N1,CC(=O)NCCC1CN=C(N)N1,12,1.0,1.0,0,0,0,0
CN1CCC=CC1=N,CN1CCC=CC1=N,8,1.0,1.0,0,0,0,0
C=CCN1CCN(C)CC1,C=CCN1CCN(C)CC1,10,1.0,1.0,0,0,0,0
O=S(=O)(O)c1ccccc1O,O=S(=O)(O)C1=CC=CC=C1O,11,1.0,1.0,0,0,0,0
N=C(N)Nc1ccc(O)cc1,N=C(N)NC1=CC=C(O)C=C1,11,1.0,1.0,0,0,0,0
CSCCNCCCN,CSCCNCCCN,9,1.0,1.0,0,0,0,0
COC(=O)CCN1CCOCC1,COC(=O)CCN1CCOCC1,12,1.0,1.0,0,0,0,0
Cc1noc(C2CN=CNC2)n1,CC1=NOC(C2CN=CNC2)=N1,12,1.0,1.0,0,0,0,0
O=C1CCCN1CCO,O=C1CCCN1CCO,9,1.0,1.0,0,0,0,0
CCCCOC(=O)CC#N,CCCCOC(=O)CC#N,10,1.0,1.0,0,0,0,0
C=CC(C)CCC=C(C)C,C=CC(C)CCC=C(C)C,10,1.0,1.0,0,0,0,0
COC(=O)C=Cc1ccccc1,COC(=O)C=CC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
OCCSSCCO,OCCSSCCO,8,1.0,1.0,0,0,0,0
CC(C)NCc1cccc(F)c1,CC(C)NCC1=CC=CC(F)=C1,12,1.0,1.0,0,0,0,0
CN(C)CC(CS)CS,CN(C)CC(CS)CS,9,1.0,1.0,0,0,0,0
O=S(=O)(O)C(F)(F)F,O=S(=O)(O)C(F)(F)F,8,1.0,1.0,0,0,0,0
NC1CC2C3CCC2C1C3=O,NC1CC2C3CCC2C1C3=O,11,1.0,1.0,0,0,0,0
C1CCCNCCC1,C1CCCNCCC1,8,1.0,1.0,0,0,0,0
Nc1cc2ccccc2nc1O,NC1=CC2=CC=CC=C2N=C1O,12,1.0,1.0,0,0,0,0
N=C(CF)NCc1ccccc1,N=C(CF)NCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
COC(=O)C1CN=C(N)NC1,COC(=O)C1CN=C(N)NC1,11,1.0,1.0,0,0,0,0
CC1CCC(CO)CC1,CC1CCC(CO)CC1,9,1.0,1.0,0,0,0,0
CNC(C)C(N)c1ccccc1,CNC(C)C(N)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
N=C(N)NCCNC(=N)N,N=C(N)NCCNC(=N)N,10,1.0,1.0,0,0,0,0
C=CC(=O)OCC(C)O,C=CC(=O)OCC(C)O,9,1.0,1.0,0,0,0,0
c1ccc2c(c1)NCCS2,C1=CC=C2SCCNC2=C1,10,1.0,1.0,0,0,0,0
COc1ccccc1CON,COC1=CC=CC=C1CON,11,1.0,1.0,0,0,0,0
N=C(N)NC(=O)c1ccccn1,N=C(N)NC(=O)C1=CC=CC=N1,12,1.0,1.0,0,0,0,0
O=S=O,O=S=O,3,1.0,1.0,0,0,0,0
C=CCCCCCCCC,C=CCCCCCCCC,10,1.0,1.0,0,0,0,0
NC1=NC(=O)CNN1,NC1=NC(=O)CNN1,8,1.0,1.0,0,0,0,0
CN(C)CC1CSSC1,CN(C)CC1CSSC1,9,1.0,1.0,0,0,0,0
CCOc1noc2c1CNCC2,CCOC1=NOC2=C1CNCC2,12,1.0,1.0,0,0,0,0
C1CCC(C2CCCCC2)CC1,C1CCC(C2CCCCC2)CC1,12,1.0,1.0,0,0,0,0
CC(O)C(CO)C(C)O,CC(O)C(CO)C(C)O,9,1.0,1.0,0,0,0,0
C=C(C)C(=O)OCC,C=C(C)C(=O)OCC,8,1.0,1.0,0,0,0,0
Cc1ccc(S(=O)(=O)O)c(C)c1,CC1=CC=C(S(=O)(=O)O)C(C)=C1,12,1.0,1.0,0,0,0,0
O=S(=O)(O)CO,O=S(=O)(O)CO,6,1.0,1.0,0,0,0,0
S=C(S)NCc1ccncc1,S=C(S)NCC1=CC=NC=C1,11,1.0,1.0,0,0,0,0
CCC(=O)OC(=O)CC,CCC(=O)OC(=O)CC,9,1.0,1.0,0,0,0,0
NCC1(CC(=O)O)CCNCC1,NCC1(CC(=O)O)CCNCC1,12,1.0,1.0,0,0,0,0
NS(=O)(=O)c1cn2ccnc2s1,NS(=O)(=O)C1=CN2C=CN=C2S1,12,1.0,1.0,0,0,0,0
Cc1nnc(C2CCNCC2)o1,CC1=NN=C(C2CCNCC2)O1,12,1.0,1.0,0,0,0,0
c1cnn(Nc2ccncc2)c1,C1=CN(NC2=CC=NC=C2)N=C1,12,1.0,1.0,0,0,0,0
CCCCOC(=O)CC,CCCCOC(=O)CC,9,1.0,1.0,0,0,0,0
C1CCN2CCN=C2C1,C1CCN2CCN=C2C1,9,1.0,1.0,0,0,0,0
CCN1CCC2(CCNC2)C1,CCN1CCC2(CCNC2)C1,11,1.0,1.0,0,0,0,0
NC1CC1c1ccccc1,NC1CC1C1=CC=CC=C1,10,1.0,1.0,0,0,0,0
Cc1ccccc1CC(C)N,CC1=CC=CC=C1CC(C)N,11,1.0,1.0,0,0,0,0
CC(N)C(N)=NO,CC(N)C(N)=NO,7,1.0,1.0,0,0,0,0
NC(=O)N=NC(N)=O,NC(=O)N=NC(N)=O,8,1.0,1.0,0,0,0,0
NCC1CC1c1cccc(F)c1,NCC1CC1C1=CC=CC(F)=C1,12,1.0,1.0,0,0,0,0
CC(=O)SCc1ccco1,CC(=O)SCC1=CC=CO1,10,1.0,1.0,0,0,0,0
C1CN=C(C2=NCCCN2)NC1,C1CN=C(C2=NCCCN2)NC1,12,1.0,1.0,0,0,0,0
NNc1nnc(-c2cccs2)s1,NNC1=NN=C(C2=CC=CS2)S1,12,1.0,1.0,0,0,0,0
CCc1cccc(CC)c1N,CCC1=CC=CC(CC)=C1N,11,1.0,1.0,0,0,0,0
CC(C)(C(=O)O)n1cncn1,CC(C)(C(=O)O)N1C=NC=N1,11,1.0,1.0,0,0,0,0
N=C(CO)NCc1ccccc1,N=C(CO)NCC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
COCCCOCCCOC,COCCCOCCCOC,11,1.0,1.0,0,0,0,0
CC1=CSCC2=NCCN12,CC1=CSCC2=NCCN12,10,1.0,1.0,0,0,0,0
O=C(O)C1COCCN1C(=S)S,O=C(O)C1COCCN1C(=S)S,12,1.0,1.0,0,0,0,0
CC(C)CCCC(C)(C)O,CC(C)CCCC(C)(C)O,10,1.0,1.0,0,0,0,0
CNCCC=Cc1cncnc1,CNCCC=CC1=CN=CN=C1,12,1.0,1.0,0,0,0,0
O=C(O)C1OC1C(=O)O,O=C(O)C1OC1C(=O)O,9,1.0,1.0,0,0,0,0
CSCCC(N)C(=O)NCO,CSCCC(N)C(=O)NCO,11,1.0,1.0,0,0,0,0
COCCC(=O)OC,COCCC(=O)OC,8,1.0,1.0,0,0,0,0
C#CCN(C)CCCCC,C#CCN(C)CCCCC,10,1.0,1.0,0,0,0,0
CC(=O)CC(C)(C)O,CC(=O)CC(C)(C)O,8,1.0,1.0,0,0,0,0
CC(N)C(=O)NC(C)C(=O)NO,CC(N)C(=O)NC(C)C(=O)NO,12,1.0,1.0,0,0,0,0
O=C1OCCO1,O=C1OCCO1,6,1.0,1.0,0,0,0,0
CC1(C)C2CCC(O)(C2)C1N,CC1(C)C2CCC(O)(C2)C1N,11,1.0,1.0,0,0,0,0
O=C(O)CCN1CCOCC1,O=C(O)CCN1CCOCC1,11,1.0,1.0,0,0,0,0
O=C(O)C1CCc2[nH]cnc2C1,O=C(O)C1CCC2=C(C1)N=CN2,12,1.0,1.0,0,0,0,0
C=CCn1ccccc1=N,C=CCN1C=CC=CC1=N,10,1.0,1.0,0,0,0,0
CCOC(=O)C(N)CCSC,CCOC(=O)C(N)CCSC,11,1.0,1.0,0,0,0,0
CC(C)CCOC(=S)S,CC(C)CCOC(=S)S,9,1.0,1.0,0,0,0,0
CC(=N)Nc1ccc(NN)cc1,CC(=N)NC1=CC=C(NN)C=C1,12,1.0,1.0,0,0,0,0
C=C1CNC(C(=O)O)C1,C=C1CNC(C(=O)O)C1,9,1.0,1.0,0,0,0,0
CNC(=O)c1nn[nH]c1O,CNC(=O)C1=C(O)NN=N1,10,1.0,1.0,0,0,0,0
N=C(N)NCC(=NO)C(=O)O,N=C(N)NCC(=NO)C(=O)O,11,1.0,1.0,0,0,0,0
NC1CC=CCC1C(=O)O,NC1CC=CCC1C(=O)O,10,1.0,1.0,0,0,0,0
Cc1sc(C)c2c1C(=O)CC2N,CC1=C2C(=O)CC(N)C2=C(C)S1,12,1.0,1.0,0,0,0,0
O=S(=O)(O)SS(=O)(=O)O,O=S(=O)(O)SS(=O)(=O)O,9,1.0,1.0,0,0,0,0
CC(=O)C=Cc1ccccc1,CC(=O)C=CC1=CC=CC=C1,11,1.0,1.0,0,0,0,0
C1CSCCS1,C1CSCCS1,6,1.0,1.0,0,0,0,0
O=C1CCCC(=O)O1,O=C1CCCC(=O)O1,8,1.0,1.0,0,0,0,0
CN(C)CC1(C)CSSC1,CN(C)CC1(C)CSSC1,10,1.0,1.0,0,0,0,0
Cc1n[nH]c(C)c1CCN,CC1=NNC(C)=C1CCN,10,1.0,1.0,0,0,0,0
CC(C)OC(=S)S,CC(C)OC(=S)S,7,1.0,1.0,0,0,0,0
CCCCCON=O,CCCCCON=O,8,1.0,1.0,0,0,0,0
CCCCN1CCN=C1C=NO,CCCCN1CCN=C1C=NO,12,1.0,1.0,0,0,0,0
CN1CCCC1=N,CN1CCCC1=N,7,1.0,1.0,0,0,0,0
CC(C)(C)c1ccc(S)cc1,CC(C)(C)C1=CC=C(S)C=C1,11,1.0,1.0,0,0,0,0
N=c1ccccn1CC(F)(F)F,N=C1C=CC=CN1CC(F)(F)F,12,1.0,1.0,0,0,0,0
C1CC2C3CCC(C3)C2C1,C1CC2C3CCC(C3)C2C1,10,1.0,1.0,0,0,0,0
CC(CN)CNCCCCN,CC(CN)CNCCCCN,11,1.0,1.0,0,0,0,0
c1cnc2c(n1)CCCC2,C1=CN=C2CCCCC2=N1,10,1.0,1.0,0,0,0,0
NCC1(CC(=O)O)CCOCC1,NCC1(CC(=O)O)CCOCC1,12,1.0,1.0,0,0,0,0
OC1C(O)C(O)C(F)C(O)C1O,OC1C(O)C(O)C(F)C(O)C1O,12,1.0,1.0,0,0,0,0
O=CC(F)C(O)C(O)C(O)CO,O=CC(F)C(O)C(O)C(O)CO,12,1.0,1.0,0,0,0,0
Cc1cc(C)c(C=O)c(C)c1,CC1=CC(C)=C(C=O)C(C)=C1,11,1.0,1.0,0,0,0,0
CCN(CC)C(C)=O,CCN(CC)C(C)=O,8,1.0,1.0,0,0,0,0
CC1NNC(CO)C(O)C1O,CC1NNC(CO)C(O)C1O,11,1.0,1.0,0,0,0,0
N=C(N)CS,N=C(N)CS,5,1.0,1.0,0,0,0,0
Cc1nc2cc(N)ccc2[nH]1,CC1=NC2=CC(N)=CC=C2N1,11,1.0,1.0,0,0,0,0
CCCCc1ccc(N)cc1,CCCCC1=CC=C(N)C=C1,11,1.0,1.0,0,0,0,0
SCc1ccco1,SCC1=CC=CO1,7,1.0,1.0,0,0,0,0
CCC(C(=O)O)=C(CC)C(=O)O,CCC(C(=O)O)=C(CC)C(=O)O,12,1.0,1.0,0,0,0,0
CCSCCNCCN,CCSCCNCCN,9,1.0,1.0,0,0,0,0
C=CC(=O)OCCCCO,C=CC(=O)OCCCCO,10,1.0,1.0,0,0,0,0
CC(C)=CCCC(C)=CC(=O)O,CC(C)=CCCC(C)=CC(=O)O,12,1.0,1.0,0,0,0,0
CNCc1cc(F)cc(F)c1,CNCC1=CC(F)=CC(F)=C1,11,1.0,1.0,0,0,0,0
Cc1ncsc1CCN,CC1=C(CCN)SC=N1,9,1.0,1.0,0,0,0,0
COCCOCCOC,COCCOCCOC,9,1.0,1.0,0,0,0,0
N,N,1,1.0,1.0,0,0,0,0
C(COCC1CO1)OCC1CO1,C(COCC1CO1)OCC1CO1,12,1.0,1.0,0,0,0,0
CN1C=CN(C)C1,CN1C=CN(C)C1,7,1.0,1.0,0,0,0,0
Nc1n[nH]c(CO)n1,NC1=NNC(CO)=N1,8,1.0,1.0,0,0,0,0
CCCCC1N=C(N)CC1C,CCCCC1N=C(N)CC1C,11,1.0,1.0,0,0,0,0
O=C(O)CCCN1CCCC1,O=C(O)CCCN1CCCC1,11,1.0,1.0,0,0,0,0
COC(=O)CCN1CCCCC1,COC(=O)CCN1CCCCC1,12,1.0,1.0,0,0,0,0
C=C(C#N)C(=O)OC,C=C(C#N)C(=O)OC,8,1.0,1.0,0,0,0,0
O=C(NCO)NCO,O=C(NCO)NCO,8,1.0,1.0,0,0,0,0
N=C1SCCS1,N=C1SCCS1,6,1.0,1.0,0,0,0,0
CC=NOCC(O)CNC(C)C,CC=NOCC(O)CNC(C)C,12,1.0,1.0,0,0,0,0
CCCC(CC)c1ccccc1,CCCC(CC)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
COC(=O)NN,COC(=O)NN,6,1.0,1.0,0,0,0,0
CCN1CN(CC)CN(CC)C1,CCN1CN(CC)CN(CC)C1,12,1.0,1.0,0,0,0,0
CC(NO)C(=NO)c1cccs1,CC(NO)C(=NO)C1=CC=CS1,12,1.0,1.0,0,0,0,0
COC(C(=O)O)c1ccccc1,COC(C(=O)O)C1=CC=CC=C1,12,1.0,1.0,0,0,0,0
C1CCN2CCCN=C2C1,C1CCN2CCCN=C2C1,10,1.0,1.0,0,0,0,0
OCC=CCO,OCC=CCO,6,1.0,1.0,0,0,0,0
OCC(O)C(O)C(O)C(O)CO,OCC(O)C(O)C(O)C(O)CO,12,1.0,1.0,0,0,0,0
N=C1SCCN1N,N=C1SCCN1N,7,1.0,1.0,0,0,0,0
CC(C)CNC1CCS(=O)(=O)C1,CC(C)CNC1CCS(=O)(=O)C1,12,1.0,1.0,0,0,0,0
NC1C2C=CC(C2)C1C(=O)O,NC1C2C=CC(C2)C1C(=O)O,11,1.0,1.0,0,0,0,0
N=C(N)NC(=O)N1CCOCC1,N=C(N)NC(=O)N1CCOCC1,12,1.0,1.0,0,0,0,0
CC1CCC(N)C1C(=O)O,CC1CCC(N)C1C(=O)O,10,1.0,1.0,0,0,0,0
NNC(=O)CCCCC(=O)NN,NNC(=O)CCCCC(=O)NN,12,1.0,1.0,0,0,0,0
NC1=NC2CS(=O)(=O)CC2S1,NC1=NC2CS(=O)(=O)CC2S1,11,1.0,1.0,0,0,0,0
CC12CCC(C1)C(C)(C)C2O,CC12CCC(C1)C(C)(C)C2O,11,1.0,1.0,0,0,0,0
CCCCS,CCCCS,5,1.0,1.0,0,0,0,0
COc1ccc(S(=O)O)cc1,COC1=CC=C(S(=O)O)C=C1,11,1.0,1.0,0,0,0,0
CCC(C)OC(C)CC,CCC(C)OC(C)CC,9,1.0,1.0,0,0,0,0
CC(C)CCCC(C)NC(C)C,CC(C)CCCC(C)NC(C)C,12,1.0,1.0,0,0,0,0
CC1CC2=NCCCN2C1,CC1CC2=NCCCN2C1,10,1.0,1.0,0,0,0,0
CC(C)CCCC(=O)O,CC(C)CCCC(=O)O,9,1.0,1.0,0,0,0,0
c1cn2c(n1)CCC2,C1=CN2CCCC2=N1,8,1.0,1.0,0,0,0,0
CC1=CC(=O)CCC1,CC1=CC(=O)CCC1,8,1.0,1.0,0,0,0,0
Sc1nnc(C2CCCN2)o1,SC1=NN=C(C2CCCN2)O1,11,1.0,1.0,0,0,0,0
CC(N)C1CC2CCC1C2,CC(N)C1CC2CCC1C2,10,1.0,1.0,0,0,0,0
CCc1nccnc1C,CCC1=NC=CN=C1C,9,1.0,1.0,0,0,0,0
C=C1CC(N)C(C(=O)O)C1,C=C1CC(N)C(C(=O)O)C1,10,1.0,1.0,0,0,0,0
COCc1ccc(COC)cc1,COCC1=CC=C(COC)C=C1,12,1.0,1.0,0,0,0,0
NC1=Nc2ccc(F)cc2CN1,NC1=NC2=CC=C(F)C=C2CN1,12,1.0,1.0,0,0,0,0
NC(=S)C(N)=S,NC(=S)C(N)=S,6,1.0,1.0,0,0,0,0
O=C(O)C1CCC(C(=O)O)CC1,O=C(O)C1CCC(C(=O)O)CC1,12,1.0,1.0,0,0,0,0
C=CC(=O)OCCC(=O)O,C=CC(=O)OCCC(=O)O,10,1.0,1.0,0,0,0,0
N#CNc1nncs1,N#CNC1=NN=CS1,8,1.0,1.0,0,0,0,0
COc1cc(N)ccc1C,COC1=CC(N)=CC=C1C,10,1.0,1.0,0,0,0,0
CC(C)C(=O)C(C)C,CC(C)C(=O)C(C)C,8,1.0,1.0,0,0,0,0
NCCNCCO,NCCNCCO,7,1.0,1.0,0,0,0,0
OCCCCC(O)CO,OCCCCC(O)CO,9,1.0,1.0,0,0,0,0
CCCCN=C(N)NCCC,CCCCN=C(N)NCCC,11,1.0,1.0,0,0,0,0
C1=CN2CCN=C2CS1,C1=CN2CCN=C2CS1,9,1.0,1.0,0,0,0,0
CCCCCC1=CCCC1=O,CCCCCC1=CCCC1=O,11,1.0,1.0,0,0,0,0
O=C(O)C1CCN(C(=S)S)CC1,O=C(O)C1CCN(C(=S)S)CC1,12,1.0,1.0,0,0,0,0
N#CC1CSC2CC(N)C(=O)N12,N#CC1CSC2CC(N)C(=O)N12,12,1.0,1.0,0,0,0,0
CC1CC(CN(C)C)SS1,CC1CC(CN(C)C)SS1,10,1.0,1.0,0,0,0,0
CN1CC(O)C(O)C(CCO)C1,CN1CC(O)C(O)C(CCO)C1,12,1.0,1.0,0,0,0,0
CCCCCCCCCC#N,CCCCCCCCCC#N,11,1.0,1.0,0,0,0,0
NCCCSC1=NCCCN1,NCCCSC1=NCCCN1,11,1.0,1.0,0,0,0,0
NC1Cc2ccccc2CC1=O,NC1CC2=CC=CC=C2CC1=O,12,1.0,1.0,0,0,0,0
Cn1[nH]nnc1=S,CN1NN=NC1=S,7,1.0,1.0,0,0,0,0
NC=C1Cc2ccccc2C1=O,NC=C1CC2=CC=CC=C2C1=O,12,1.0,1.0,0,0,0,0
Cc1cc(C)nc(NCCO)n1,CC1=CC(C)=NC(NCCO)=N1,12,1.0,1.0,0,0,0,0
CC(N)C(C)Cc1ccccc1,CC(N)C(C)CC1=CC=CC=C1,12,1.0,1.0,0,0,0,0
CCC(C)NC(=S)S,CCC(C)NC(=S)S,8,1.0,1.0,0,0,0,0
CC1=C(CC=O)C(C)(C)CCC1,CC1=C(CC=O)C(C)(C)CCC1,12,1.0,1.0,0,0,0,0
OCCOCC#CCOCCO,OCCOCC#CCOCCO,12,1.0,1.0,0,0,0,0
COC(=N)C(C)C,COC(=N)C(C)C,7,1.0,1.0,0,0,0,0
CCCc1ccc(O)c(CN)c1,CCCC1=CC=C(O)C(CN)=C1,12,1.0,1.0,0,0,0,0
CC(N)CSc1ccccc1,CC(N)CSC1=CC=CC=C1,11,1.0,1.0,0,0,0,0
Cn1cccc1,CN1C=CC=C1,6,1.0,1.0,0,0,0,0
C=CC(=O)OCC1CCCO1,C=CC(=O)OCC1CCCO1,11,1.0,1.0,0,0,0,0
CCCCC=CC=CC=O,CCCCC=CC=CC=O,10,1.0,1.0,0,0,0,0
CCCCOC(=O)C(C)O,CCCCOC(=O)C(C)O,10,1.0,1.0,0,0,0,0
CC(N)C(C)c1ccccc1,CC(N)C(C)C1=CC=CC=C1,11,1.0,1.0,0,0,0,0
CC1COc2ccccc2N1,CC1COC2=CC=CC=C2N1,11,1.0,1.0,0,0,0,0
C=CCNCCCC,C=CCNCCCC,8,1.0,1.0,0,0,0,0
NCc1ccccc1CO,NCC1=CC=CC=C1CO,10,1.0,1.0,0,0,0,0
CC(C)(C)S,CC(C)(C)S,5,1.0,1.0,0,0,0,0
CCCC(CCCO)C(=O)O,CCCC(CCCO)C(=O)O,11,1.0,1.0,0,0,0,0
N#CC1CCCc2cccnc21,N#CC1CCCC2=CC=CN=C21,12,1.0,1.0,0,0,0,0
CCCCCNN=C(C)C(=O)O,CCCCCNN=C(C)C(=O)O,12,1.0,1.0,0,0,0,0
COc1ccc(OC)c(N)c1,COC1=CC=C(OC)C(N)=C1,11,1.0,1.0,0,0,0,0
ON=C1CCCC1,ON=C1CCCC1,7,1.0,1.0,0,0,0,0
CC(C)CC(C)(N)C#N,CC(C)CC(C)(N)C#N,9,1.0,1.0,0,0,0,0
